"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"488",666201,"Manoah, Alek","488","100.0","0.206","0.121","0.260","0.327","0.301","0.292","0.197","22","107","87.4","14.6","2226","88.8","88.84","60","222","266","0.0","6.53","109","152","129","148","295","326","297"
"483",554430,"Wheeler, Zack","483","100.0","0.198","0.081","0.296","0.279","0.241","0.263","0.228","22","111","83.7","5.6","2334","93.8","95.39","64","246","237","1.6","7.20","109","150","110","148","288","316","293"
"483",502179,"Espino, Paolo","483","100.0","0.264","0.164","0.313","0.427","0.320","0.329","0.275","29","110","86.8","18.7","2405","82.0","82.05","49","216","267","0.0","6.42","108","153","123","142","299","324","293"
"474",450203,"Morton, Charlie","474","100.0","0.180","0.081","0.238","0.261","0.234","0.280","0.213","20","111","85.0","8.7","2607","88.8","88.76","66","219","255","0.0","6.27","111","152","133","141","303","329","301"
"472",571927,"Matz, Steven","472","100.0","0.269","0.096","0.342","0.365","0.309","0.314","0.252","28","104","89.8","11.1","2245","88.8","89.02","48","236","236","0.2","6.55","106","153","117","148","298","324","288"
"469",640455,"Manaea, Sean","469","100.0","0.252","0.151","0.321","0.403","0.298","0.309","0.253","30","119","91.3","16.9","1934","90.1","91.72","69","258","211","1.6","7.25","109","151","117","148","301","322","299"
"469",641778,"Lauer, Eric","469","100.0","0.133","0.076","0.169","0.210","0.184","0.263","0.197","14","105","90.8","17.5","2238","88.9","88.87","55","224","245","0.0","6.12","107","155","117","147","303","322","297"
"467",607536,"Freeland, Kyle","467","100.0","0.294","0.185","0.337","0.479","0.368","0.328","0.260","35","119","86.4","10.1","2251","86.8","87.53","45","213","254","0.7","6.46","109","151","120","145","298","330","300"
"466",680686,"Gray, Josiah","466","100.0","0.245","0.245","0.265","0.489","0.356","0.350","0.238","23","94","89.4","24.0","2275","90.2","89.10","58","220","246","-1.1","5.50","112","155","124","143","300","325","292"
"461",668676,"Plesac, Zach","461","100.0","0.281","0.175","0.315","0.456","0.342","0.327","0.256","32","114","90.7","18.7","1874","86.9","86.72","59","240","221","-0.2","6.12","113","154","116","150","294","313","294"
"460",624133,"Suárez, Ranger","460","100.0","0.207","0.069","0.280","0.276","0.227","0.227","0.203","24","116","87.0","7.8","1808","90.1","89.73","70","230","230","-0.4","6.09","106","152","112","147","294","320","283"
"458",457918,"Happ, J.A.","458","100.0","0.299","0.206","0.338","0.505","0.364","0.357","0.273","32","107","88.3","13.8","2084","89.0","88.75","41","219","239","-0.2","6.17","111","156","119","147","299","322","301"
"457",641482,"Cortes, Nestor","457","100.0","0.220","0.220","0.267","0.440","0.299","0.321","0.235","22","100","90.8","27.6","2247","86.8","86.20","59","230","227","-0.6","5.86","108","152","121","146","296","321","287"
"453",572971,"Keuchel, Dallas","453","100.0","0.371","0.152","0.398","0.524","0.413","0.371","0.303","39","105","86.3","4.6","1960","85.0","84.75","34","198","255","-0.2","6.01","108","153","112","148","302","324","300"
"453",623167,"Flexen, Chris","453","100.0","0.241","0.157","0.278","0.398","0.303","0.310","0.244","26","108","89.0","15.3","2181","88.6","87.98","56","230","223","-0.6","5.95","113","156","109","149","293","313","298"
"450",573186,"Stroman, Marcus","450","100.0","0.255","0.147","0.295","0.402","0.308","0.327","0.259","26","102","83.8","0.9","2342","88.2","87.53","53","206","244","-0.7","5.73","112","161","116","150","289","315","297"
"449",608566,"Márquez, Germán","449","100.0","0.301","0.146","0.350","0.447","0.349","0.341","0.283","31","103","91.5","5.9","2225","91.1","90.09","46","204","245","-1.0","5.38","109","152","121","148","301","331","307"
"448",542881,"Anderson, Tyler","448","100.0","0.270","0.252","0.301","0.523","0.354","0.320","0.248","30","111","84.7","17.5","2189","86.9","86.43","53","248","200","-0.5","6.04","107","152","114","145","292","314","287"
"447",642028,"Rogers, Josh","447","100.0","0.229","0.183","0.233","0.413","0.313","0.353","0.267","25","109","88.3","13.8","2024","86.6","86.24","42","217","230","-0.4","6.09","106","152","116","143","300","320","284"
"447",622608,"Senzatela, Antonio","447","100.0","0.274","0.128","0.296","0.402","0.293","0.283","0.243","32","117","88.9","7.0","2073","90.5","90.60","42","231","216","0.1","6.12","110","152","123","148","307","332","305"
"446",666200,"Luzardo, Jesús","446","100.0","0.244","0.244","0.261","0.489","0.351","0.350","0.251","22","90","89.0","14.3","2126","89.2","87.70","61","220","226","-1.5","5.47","108","150","113","149","298","315","280"
"443",605288,"Houser, Adrian","443","100.0","0.183","0.058","0.214","0.240","0.235","0.280","0.236","19","104","84.9","2.7","2032","90.7","91.21","39","196","247","0.5","6.58","108","154","113","146","297","316","299"
"442",593958,"Rodriguez, Eduardo","442","100.0","0.296","0.133","0.397","0.429","0.331","0.300","0.263","29","98","85.4","11.1","2136","89.4","89.16","59","218","224","-0.2","6.05","107","154","119","149","291","331","298"
"442",656605,"Keller, Mitch","442","100.0","0.346","0.038","0.429","0.385","0.351","0.345","0.300","36","104","90.3","9.4","2363","88.5","88.34","44","211","231","-0.2","6.13","106","149","116","148","298","319","295"
"440",452657,"Lester, Jon","440","100.0","0.236","0.227","0.226","0.464","0.320","0.331","0.255","26","110","84.0","11.2","2062","84.6","85.02","46","209","231","0.4","6.41","112","156","117","147","301","321","293"
"440",503449,"Peralta, Wily","440","100.0","0.247","0.097","0.278","0.344","0.299","0.346","0.249","23","93","86.1","10.8","1730","89.3","88.51","42","205","235","-0.8","5.73","110","157","115","149","299","329","297"
"439",656756,"Montgomery, Jordan","439","100.0","0.306","0.092","0.431","0.398","0.323","0.293","0.261","30","98","86.8","12.1","2122","86.3","86.76","72","222","217","0.5","6.60","108","150","117","146","293","316","286"
"438",669432,"Rogers, Trevor","438","100.0","0.247","0.086","0.344","0.333","0.276","0.264","0.227","23","93","86.7","12.1","2019","89.6","90.02","57","216","222","0.4","6.63","110","149","113","150","296","313","284"
"438",518516,"Bumgarner, Madison","438","100.0","0.243","0.252","0.235","0.495","0.337","0.333","0.243","27","111","88.6","17.4","2108","85.8","86.12","52","212","226","0.3","6.60","110","153","121","148","293","325","291"
"438",666120,"Anderson, Ian","438","100.0","0.206","0.268","0.203","0.474","0.323","0.342","0.238","20","97","87.9","8.1","1912","89.0","90.28","62","208","230","1.3","6.98","111","153","130","142","304","328","300"
"436",596133,"Weaver, Luke","436","100.0","0.232","0.253","0.257","0.485","0.320","0.295","0.230","23","99","86.9","12.3","2200","90.8","90.22","55","236","200","-0.6","5.97","114","153","118","151","296","326","297"
"434",519242,"Sale, Chris","434","100.0","0.283","0.121","0.347","0.404","0.327","0.305","0.253","28","99","85.8","4.6","2232","87.1","87.02","52","212","222","-0.1","6.39","106","150","114","150","288","330","298"
"433",660623,"Ynoa, Huascar","433","100.0","0.258","0.226","0.323","0.484","0.338","0.298","0.237","24","93","87.6","7.0","2229","89.9","89.65","64","223","210","-0.2","6.08","109","150","126","144","301","326","299"
"430",471911,"Carrasco, Carlos","430","100.0","0.263","0.172","0.293","0.434","0.332","0.326","0.256","26","99","88.6","10.3","2045","89.9","90.21","55","221","209","0.3","6.43","112","159","110","149","302","322","297"
"430",641302,"Alexander, Tyler","430","100.0","0.250","0.135","0.297","0.385","0.304","0.282","0.222","24","96","88.3","16.4","2067","86.2","86.24","45","210","220","0.0","6.23","107","152","117","146","298","329","295"
"424",628711,"Urías, Julio","424","100.0","0.230","0.088","0.306","0.319","0.258","0.226","0.183","26","113","83.6","14.2","2541","87.7","86.74","44","220","204","-1.0","5.62","108","154","109","149","300","316","289"
"422",446372,"Kluber, Corey","422","100.0","0.311","0.156","0.382","0.467","0.363","0.320","0.268","28","90","84.6","14.8","2246","86.0","86.28","51","203","219","0.3","6.48","107","149","117","145","297","319","287"
"418",592836,"Walker, Taijuan","418","100.0","0.247","0.301","0.238","0.548","0.358","0.368","0.263","23","93","85.8","5.2","2035","90.7","90.19","45","193","225","-0.5","6.01","113","159","109","149","300","323","299"
"418",663804,"Kowar, Jackson","418","100.0","0.310","0.264","0.344","0.575","0.406","0.384","0.284","27","87","92.2","15.9","2286","90.9","90.50","46","179","239","-0.4","6.00","108","157","114","148","298","324","302"
"418",621076,"Kaprielian, James","418","100.0","0.278","0.222","0.328","0.500","0.357","0.348","0.251","25","90","90.0","19.3","2098","89.0","88.56","56","209","209","-0.4","6.04","112","151","118","151","294","321","298"
"417",621368,"Hearn, Taylor","417","100.0","0.288","0.202","0.299","0.490","0.348","0.366","0.302","30","104","88.6","12.9","2173","91.0","90.63","40","190","227","-0.4","6.36","115","153","123","146","304","321","295"
"416",663460,"Bubic, Kris","416","100.0","0.170","0.068","0.209","0.239","0.231","0.270","0.192","15","88","84.9","9.7","2057","86.7","87.05","44","190","226","0.3","6.53","107","157","114","147","300","326","296"
"414",660271,"Ohtani, Shohei","414","100.0","0.260","0.170","0.328","0.430","0.315","0.280","0.225","26","100","85.8","6.6","1959","89.2","89.83","53","219","195","0.6","6.72","114","157","113","149","303","324","295"
"412",543101,"DeSclafani, Anthony","412","100.0","0.228","0.129","0.282","0.356","0.272","0.304","0.244","23","101","88.2","14.3","2145","89.8","90.60","58","209","203","0.8","6.52","111","153","107","148","303","325","299"
"412",677651,"Garcia, Luis","412","100.0","0.297","0.158","0.329","0.455","0.353","0.357","0.294","30","101","88.5","14.3","2320","87.9","87.70","43","199","213","-0.2","6.24","115","155","115","150","293","321","290"
"412",657746,"Ryan, Joe","412","100.0","0.168","0.179","0.197","0.347","0.238","0.270","0.195","16","95","86.3","24.5","2185","87.2","87.31","51","218","194","0.1","6.27","112","162","115","150","294","330","292"
"411",668678,"Gallen, Zac","411","100.0","0.234","0.128","0.308","0.362","0.279","0.307","0.251","22","94","89.7","9.2","2204","89.4","89.71","41","195","216","0.3","6.61","111","152","120","151","296","325","294"
"409",543294,"Hendricks, Kyle","409","100.0","0.258","0.206","0.275","0.464","0.349","0.360","0.279","25","97","84.8","8.5","1973","85.0","84.20","37","184","225","-0.8","5.77","109","155","115","151","295","320","295"
"408",621111,"Buehler, Walker","408","100.0","0.279","0.212","0.313","0.490","0.346","0.313","0.258","29","104","88.4","7.7","2326","90.9","90.37","39","205","203","-0.5","6.34","115","153","111","149","298","318","294"
"408",622491,"Castillo, Luis","408","100.0","0.245","0.170","0.323","0.415","0.303","0.279","0.230","23","94","84.2","4.2","2190","93.1","91.96","58","204","204","-1.1","5.62","116","149","114","146","293","323","290"
"406",669203,"Burnes, Corbin","406","100.0","0.185","0.054","0.314","0.239","0.221","0.224","0.176","17","92","80.9","3.2","2729","91.7","92.09","85","216","190","0.4","6.35","110","151","113","146","296","317","299"
"402",643377,"Jax, Griffin","402","100.0","0.292","0.281","0.288","0.573","0.377","0.356","0.248","28","96","90.8","18.0","2453","87.6","86.86","39","202","200","-0.7","5.90","105","157","116","150","299","334","294"
"402",666159,"Manning, Matt","402","100.0","0.262","0.202","0.288","0.464","0.360","0.386","0.288","22","84","91.6","11.0","2053","90.0","90.96","29","194","208","1.0","6.83","110","158","117","150","295","328","296"
"400",622694,"Hernandez, Elieser","400","100.0","0.286","0.276","0.328","0.561","0.375","0.339","0.250","28","98","90.9","19.0","2089","85.9","85.92","46","197","203","0.0","6.43","114","150","116","150","302","315","287"
"398",621219,"Mills, Alec","398","100.0","0.310","0.250","0.329","0.560","0.381","0.377","0.306","31","100","85.8","10.0","2128","83.0","82.63","37","198","200","-0.4","6.09","106","153","114","151","298","320","298"
"396",663738,"Lynch, Daniel","396","100.0","0.313","0.238","0.323","0.550","0.398","0.426","0.322","25","80","91.4","19.2","2012","89.2","89.81","42","184","212","0.6","6.56","104","153","114","144","301","324","296"
"395",660761,"Suarez, José","395","100.0","0.204","0.151","0.236","0.355","0.263","0.321","0.272","19","93","87.7","13.3","2145","86.0","85.63","37","197","198","-0.4","6.06","114","155","116","147","304","324","295"
"394",649144,"Wells, Alexander","394","100.0","0.274","0.242","0.247","0.516","0.363","0.372","0.290","26","95","87.4","18.6","2194","83.0","81.77","25","171","223","-1.2","5.69","112","155","123","148","298","327","293"
"393",608344,"Irvin, Cole","393","100.0","0.333","0.225","0.387","0.559","0.399","0.340","0.286","34","102","85.9","15.6","1920","87.8","87.58","45","195","198","-0.2","6.23","105","149","118","147","300","320","295"
"392",642547,"Peralta, Freddy","392","100.0","0.236","0.169","0.315","0.404","0.310","0.280","0.210","21","89","86.4","19.4","2266","87.0","88.33","64","177","215","1.3","7.14","111","153","114","148","299","321","297"
"392",664353,"Urquidy, José","392","100.0","0.244","0.178","0.288","0.422","0.302","0.339","0.268","22","90","89.4","17.5","2286","88.0","87.25","52","196","196","-0.8","6.01","114","158","118","151","297","321","290"
"391",625643,"López, Reynaldo","391","100.0","0.244","0.278","0.239","0.522","0.334","0.351","0.278","22","90","90.1","10.3","2222","91.7","91.89","42","192","199","0.2","6.30","110","154","110","149","303","324","295"
"383",621112,"Blackburn, Paul","383","100.0","0.333","0.244","0.366","0.578","0.402","0.374","0.318","30","90","90.6","8.9","2151","87.5","87.61","28","168","215","0.1","6.21","110","150","119","149","298","320","297"
"382",664285,"Valdez, Framber","382","100.0","0.228","0.109","0.268","0.337","0.308","0.345","0.251","21","92","93.1","-4.0","2335","87.9","87.01","40","154","228","-0.9","5.92","108","154","116","149","293","314","288"
"382",642232,"Yarbrough, Ryan","382","100.0","0.326","0.213","0.342","0.539","0.380","0.373","0.318","29","89","86.1","12.8","2058","78.9","78.86","30","189","193","0.0","6.51","108","151","116","149","292","317","295"
"376",543475,"Lyles, Jordan","376","100.0","0.244","0.151","0.279","0.395","0.312","0.294","0.241","21","86","84.6","3.1","2237","88.1","88.76","42","167","209","0.7","6.78","115","157","121","149","302","326","298"
"375",657248,"Otto, Glenn","375","100.0","0.361","0.193","0.467","0.554","0.421","0.374","0.310","30","83","88.8","8.1","2319","86.9","88.21","41","185","190","1.3","7.09","115","154","120","147","300","318","294"
"369",675912,"Lowther, Zac","369","100.0","0.277","0.181","0.317","0.458","0.356","0.393","0.285","23","83","91.6","12.6","2305","84.7","85.22","37","159","210","0.5","6.88","110","152","122","148","297","323","292"
"368",501381,"Pineda, Michael","368","100.0","0.268","0.124","0.300","0.392","0.306","0.333","0.298","26","97","92.8","13.9","1918","87.6","87.55","38","198","170","0.0","6.28","104","156","113","150","300","337","295"
"368",650644,"Civale, Aaron","368","100.0","0.289","0.349","0.268","0.639","0.408","0.421","0.301","24","83","89.9","14.1","2404","85.6","85.11","35","169","199","-0.5","5.75","112","154","119","149","297","314","292"
"368",663765,"Woodford, Jake","368","100.0","0.210","0.037","0.250","0.247","0.240","0.278","0.223","17","81","86.2","15.8","2194","87.4","87.46","30","159","209","0.1","6.34","112","156","115","148","299","322","298"
"366",663474,"McKenzie, Triston","366","100.0","0.234","0.160","0.297","0.394","0.299","0.362","0.292","22","94","89.0","18.5","2256","88.3","89.16","47","198","168","0.9","6.68","112","153","115","149","294","312","289"
"361",669211,"Akin, Keegan","361","100.0","0.239","0.169","0.255","0.408","0.317","0.352","0.266","17","71","88.4","14.8","2194","87.7","86.85","35","173","188","-0.8","5.86","111","154","123","149","293","332","292"
"360",672578,"Hernández, Carlos","360","100.0","0.241","0.038","0.257","0.278","0.296","0.392","0.295","19","79","89.9","14.7","2213","91.2","91.99","29","170","190","0.8","6.73","108","154","118","148","299","325","303"
"351",665795,"Cabrera, Edward","351","100.0","0.210","0.242","0.286","0.452","0.368","0.387","0.243","13","62","89.2","12.8","2220","91.6","90.39","49","150","201","-1.2","6.53","113","149","115","148","301","321","288"
"350",656731,"Megill, Tylor","350","100.0","0.321","0.359","0.375","0.679","0.441","0.372","0.260","25","78","89.7","9.9","2090","91.1","92.62","41","159","191","1.5","7.23","112","159","112","150","302","322","298"
"347",605540,"Woodruff, Brandon","347","100.0","0.262","0.190","0.321","0.452","0.312","0.340","0.277","22","84","89.9","15.7","2346","91.2","91.62","59","179","168","0.4","6.50","109","152","111","147","299","324","304"
"347",669212,"Morgan, Eli","347","100.0","0.222","0.185","0.250","0.407","0.303","0.355","0.258","18","81","88.8","16.5","2224","85.8","85.79","47","183","164","0.0","6.17","113","154","118","150","290","315","296"
"346",608379,"Wacha, Michael","346","100.0","0.178","0.167","0.203","0.344","0.236","0.321","0.243","16","90","89.3","13.0","1936","89.7","90.22","51","199","147","0.5","6.73","108","155","114","150","301","330","296"
"343",656302,"Cease, Dylan","343","100.0","0.229","0.114","0.400","0.343","0.300","0.296","0.210","16","70","92.0","17.6","2677","90.7","90.34","68","166","177","-0.4","6.07","112","153","112","150","306","329","301"
"343",669935,"Alexy, A.J.","343","100.0","0.190","0.206","0.170","0.397","0.327","0.425","0.320","12","63","88.2","17.2","2139","87.9","88.46","30","150","193","0.6","6.70","115","157","128","148","308","323","296"
"335",661269,"Gutierrez, Vladimir","335","100.0","0.311","0.297","0.310","0.608","0.413","0.377","0.287","23","74","86.3","6.3","2216","87.5","87.73","27","146","189","0.2","6.47","112","148","110","146","288","317","288"
"332",592351,"Gray, Jon","332","100.0","0.253","0.200","0.326","0.453","0.336","0.320","0.247","19","75","90.5","13.3","2311","89.6","90.24","37","149","183","0.6","6.45","113","152","121","150","298","329","306"
"326",656557,"Houck, Tanner","326","100.0","0.211","0.070","0.304","0.282","0.271","0.269","0.208","15","71","87.2","9.7","2266","89.6","89.28","52","148","178","-0.3","6.03","111","155","119","151","288","331","301"
"325",663531,"Allen, Logan","325","100.0","0.314","0.163","0.358","0.477","0.356","0.361","0.301","27","86","89.7","8.8","2203","85.9","85.26","30","158","167","-0.6","5.83","105","151","115","147","297","313","289"
"324",601713,"Pivetta, Nick","324","100.0","0.250","0.181","0.326","0.431","0.298","0.273","0.230","18","72","88.0","15.3","2413","88.4","88.73","41","160","164","0.3","6.64","112","155","116","149","288","330","298"
"321",656876,"Rasmussen, Drew","321","100.0","0.186","0.105","0.214","0.291","0.213","0.284","0.256","16","86","93.6","8.9","2471","92.0","92.29","35","171","150","0.3","6.50","113","154","116","152","298","326","296"
"318",663903,"Singer, Brady","318","100.0","0.276","0.224","0.314","0.500","0.350","0.345","0.279","21","76","90.7","6.6","2275","90.1","90.78","35","146","172","0.7","6.59","108","159","117","149","297","323","296"
"318",489119,"Miley, Wade","318","100.0","0.429","0.310","0.446","0.738","0.496","0.366","0.303","36","84","85.0","4.1","2160","85.8","85.67","42","164","154","-0.1","6.14","111","149","115","145","293","323","284"
"315",640444,"Crowe, Wil","315","100.0","0.314","0.243","0.333","0.557","0.400","0.375","0.281","22","70","86.2","12.4","2292","88.6","88.81","38","148","167","0.2","6.41","109","152","117","149","296","317","293"
"313",595939,"Ellis, Chris","313","100.0","0.177","0.081","0.200","0.258","0.268","0.382","0.291","11","62","91.7","21.4","2317","89.4","89.44","26","136","177","0.0","6.41","110","155","117","149","296","323","292"
"312",676050,"Naughton, Packy","312","100.0","0.310","0.169","0.328","0.479","0.387","0.380","0.301","22","71","87.8","5.6","1864","86.6","85.81","30","141","171","-0.8","5.75","110","155","118","148","304","326","299"
"312",592716,"Sampson, Adrian","312","100.0","0.207","0.232","0.190","0.439","0.298","0.325","0.247","17","82","89.9","10.2","1964","89.0","89.21","30","155","157","0.2","6.46","106","155","120","152","298","323","298"
"305",664062,"Gonsolin, Tony","305","100.0","0.211","0.211","0.250","0.423","0.308","0.297","0.226","15","71","87.3","11.5","2306","88.9","88.69","47","146","159","-0.2","6.06","113","153","115","147","298","317","292"
"304",528748,"Castellanos, Humberto","304","100.0","0.316","0.276","0.322","0.592","0.404","0.335","0.251","24","76","87.4","13.2","2019","86.0","85.35","18","135","169","-0.6","5.97","111","151","116","151","290","324","293"
"304",663556,"McClanahan, Shane","304","100.0","0.253","0.080","0.327","0.333","0.285","0.331","0.263","19","75","90.7","7.6","2344","90.4","90.95","46","159","145","0.6","6.72","101","151","117","150","299","320","296"
"301",607074,"Rodón, Carlos","301","100.0","0.172","0.078","0.238","0.250","0.214","0.236","0.185","11","64","87.0","25.8","2222","89.2","88.63","40","142","159","-0.6","5.89","109","152","110","147","300","322","295"
"298",642545,"Barría, Jaime","298","100.0","0.329","0.066","0.393","0.395","0.337","0.319","0.274","25","76","90.1","12.6","2175","90.0","89.72","26","134","164","-0.3","6.16","113","157","118","148","302","325","293"
"294",672715,"Patiño, Luis","294","100.0","0.264","0.139","0.293","0.403","0.321","0.347","0.289","19","72","89.0","22.2","2446","93.2","93.59","33","162","132","0.4","6.64","109","156","116","151","297","327","297"
"290",641927,"Ober, Bailey","290","100.0","0.275","0.290","0.304","0.565","0.355","0.330","0.234","19","69","88.3","15.8","2136","87.4","89.15","45","156","134","1.8","7.30","105","156","115","149","301","333","295"
"290",547943,"Ryu, Hyun Jin","290","100.0","0.338","0.308","0.378","0.646","0.424","0.338","0.270","22","65","92.6","10.8","1977","85.7","85.86","27","133","157","0.2","6.57","108","154","120","148","298","332","293"
"284",608337,"Giolito, Lucas","284","100.0","0.233","0.133","0.300","0.367","0.282","0.231","0.199","14","60","86.1","18.4","1991","87.7","88.38","44","143","141","0.7","6.61","107","152","112","147","305","317","293"
"282",623149,"Sewald, Paul","282","100.0","0.183","0.283","0.188","0.467","0.306","0.284","0.184","11","60","87.9","22.8","2349","87.9","88.01","47","136","146","0.1","6.42","114","156","114","149","299","323","298"
"281",661563,"Gil, Luis","281","100.0","0.212","0.250","0.250","0.462","0.363","0.369","0.232","11","52","92.2","18.7","2414","91.3","92.34","43","126","155","1.0","6.81","111","150","122","145","301","319","281"
"278",543594,"Nolin, Sean","278","100.0","0.235","0.118","0.267","0.353","0.317","0.304","0.221","12","51","88.2","9.4","1962","84.6","85.09","21","121","157","0.5","6.49","108","152","118","142","302","325","299"
"276",579328,"Kikuchi, Yusei","276","100.0","0.357","0.161","0.452","0.518","0.411","0.420","0.316","20","56","92.3","8.3","2144","90.0","90.81","34","126","150","0.8","6.68","106","152","114","144","302","318","291"
"273",605200,"Davies, Zach","273","100.0","0.424","0.322","0.457","0.746","0.521","0.485","0.390","25","59","89.8","15.4","2005","84.8","84.60","19","106","167","-0.2","6.12","107","155","115","152","296","323","299"
"269",500610,"Guerra, Deolis","269","100.0","0.317","0.190","0.362","0.508","0.380","0.291","0.222","20","63","84.7","18.2","1968","84.9","86.22","34","123","146","1.3","7.19","109","151","118","149","298","324","300"
"268",518876,"Kelly, Merrill","268","100.0","0.333","0.200","0.370","0.533","0.404","0.430","0.336","20","60","85.8","12.0","2253","88.6","88.51","18","123","145","-0.1","6.27","109","151","119","149","298","325","294"
"268",663465,"Allard, Kolby","268","100.0","0.286","0.317","0.279","0.603","0.407","0.385","0.281","18","63","91.2","14.8","1953","86.8","86.45","27","121","147","-0.3","6.06","114","157","128","148","302","320","293"
"267",543606,"Odorizzi, Jake","267","100.0","0.217","0.050","0.277","0.267","0.239","0.262","0.214","13","60","89.9","21.4","1976","87.9","87.61","26","132","135","-0.3","6.03","112","156","118","151","294","314","286"
"265",676879,"Ashby, Aaron","265","100.0","0.138","0.103","0.188","0.241","0.200","0.232","0.153","8","58","88.6","7.6","2264","88.8","87.55","41","127","138","-1.2","5.42","108","153","118","146","302","319","299"
"261",592866,"Williams, Trevor","261","100.0","0.379","0.212","0.480","0.591","0.422","0.351","0.296","25","66","86.6","9.2","2088","88.0","88.03","37","131","130","0.0","6.83","110","155","111","147","293","316","299"
"261",543766,"Shaw, Bryan","261","100.0","0.267","0.217","0.271","0.483","0.343","0.373","0.293","16","60","89.5","6.0","2405","90.6","89.82","24","122","139","-0.8","5.60","110","153","121","149","293","314","292"
"259",622503,"Crismatt, Nabil","259","100.0","0.328","0.138","0.370","0.466","0.367","0.319","0.253","19","58","88.4","10.9","1836","82.1","83.09","20","123","136","1.0","7.01","112","153","137","139","299","319","318"
"258",570632,"Ureña, José","258","100.0","0.286","0.159","0.314","0.444","0.333","0.348","0.255","18","63","88.6","6.8","2142","92.1","91.64","37","132","126","-0.5","6.27","111","155","115","148","295","326","297"
"258",502171,"Cobb, Alex","258","100.0","0.220","0.136","0.256","0.356","0.292","0.320","0.243","13","59","86.1","7.2","1993","90.0","89.22","25","111","147","-0.8","5.84","115","155","118","148","308","327","297"
"258",458681,"Lynn, Lance","258","100.0","0.242","0.113","0.317","0.355","0.264","0.226","0.182","15","62","83.7","8.4","2439","91.1","91.24","40","143","115","0.1","6.28","110","157","113","150","304","329","297"
"256",607455,"Banda, Anthony","256","100.0","0.250","0.125","0.295","0.375","0.309","0.272","0.223","14","56","86.6","9.5","1988","89.6","89.38","32","127","129","-0.2","6.21","109","151","117","147","298","319","296"
"255",668820,"Kranick, Max","255","100.0","0.281","0.123","0.333","0.404","0.342","0.301","0.238","16","57","81.5","19.7","2122","90.6","91.11","38","136","119","0.5","6.64","107","148","117","149","292","323","295"
"252",608723,"Voth, Austin","252","100.0","0.333","0.267","0.400","0.600","0.424","0.375","0.282","15","45","91.7","23.5","2592","89.2","88.87","27","120","132","-0.3","6.12","109","149","119","141","300","323","290"
"251",640470,"Alzolay, Adbert","251","100.0","0.231","0.077","0.311","0.308","0.238","0.268","0.256","15","65","84.9","11.6","2314","91.1","91.39","40","139","112","0.3","6.36","108","152","114","149","297","322","296"
"248",643338,"Green, Chad","248","100.0","0.192","0.269","0.226","0.462","0.274","0.252","0.201","10","52","89.5","31.4","2522","93.2","93.53","43","139","109","0.3","6.65","112","151","121","146","291","319","291"
"248",592858,"Wick, Rowan","248","100.0","0.212","0.077","0.303","0.288","0.285","0.306","0.219","11","52","86.6","11.1","2331","89.1","89.43","31","97","151","0.3","6.51","110","156","117","153","295","324","300"
"247",676083,"Junk, Janson","247","100.0","0.294","0.235","0.283","0.529","0.357","0.375","0.296","20","68","87.4","13.2","2390","86.7","86.30","21","122","125","-0.4","6.06","116","158","117","150","304","325","298"
"242",641632,"Greene, Conner","242","100.0","0.346","0.135","0.450","0.481","0.391","0.325","0.240","18","52","87.9","16.1","2328","89.3","89.35","34","120","122","0.1","6.44","109","151","117","147","298","326","287"
"241",663554,"Mize, Casey","241","100.0","0.232","0.161","0.273","0.393","0.263","0.297","0.223","13","56","91.5","18.7","2016","89.6","90.67","28","127","114","1.1","6.97","109","157","115","146","295","326","301"
"241",641907,"Murphy, Patrick","241","100.0","0.278","0.148","0.389","0.426","0.345","0.321","0.252","15","54","88.2","14.8","2149","92.3","92.58","30","115","126","0.3","6.43","110","150","116","142","301","325","293"
"239",669373,"Skubal, Tarik","239","100.0","0.234","0.250","0.222","0.484","0.312","0.329","0.261","15","64","88.1","3.9","2019","90.8","90.53","27","126","113","-0.3","6.24","110","154","117","148","299","326","296"
"237",643511,"Rogers, Tyler","237","100.0","0.273","0.091","0.321","0.364","0.305","0.300","0.259","18","66","87.1","6.7","2030","78.0","76.92","22","122","115","-1.1","5.93","110","150","108","149","295","323","296"
"235",640448,"Finnegan, Kyle","235","100.0","0.300","0.240","0.364","0.540","0.400","0.341","0.250","15","50","88.4","5.3","1910","92.5","93.36","28","112","123","0.9","6.59","106","150","117","140","296","323","293"
"234",593576,"Neris, Héctor","234","100.0","0.189","0.226","0.241","0.415","0.288","0.243","0.169","10","53","84.9","12.1","1914","91.5","91.26","49","130","104","-0.2","6.27","109","152","113","148","295","320","293"
"234",592826,"Velasquez, Vince","234","100.0","0.294","0.412","0.310","0.706","0.433","0.411","0.281","15","51","93.6","27.2","2317","89.1","89.39","41","122","112","0.3","6.47","115","151","135","142","304","320","320"
"232",572070,"Richards, Garrett","232","100.0","0.264","0.094","0.342","0.358","0.311","0.293","0.227","14","53","90.5","12.4","2305","91.6","91.20","30","117","115","-0.4","6.02","109","153","119","149","291","329","300"
